model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_ruizorera	human	ENST00000397582.7	RASSF7	protein_coding	annotated	86	1099	1731	1383	1346	0.4444	0.4501	0.4542	0.4155	0.4234	0.0383	0.5802	0.7675	0.3770
attn	human_ruizorera	human	ENST00000308330.3	LEMD3	protein_coding	annotated	15	2750	4780	5775	5771	0.3506	0.4359	0.4659	0.3321	0.4461	0.0542	0.5275	0.8525	0.3770
attn	human_ruizorera	human	ENST00000380842.5	POMP	protein_coding	annotated	56	481	1338	11962	11746	0.4996	0.5159	0.5144	0.4391	0.4472	0.0549	0.3294	0.8320	0.3770
attn	human_ruizorera	human	ENST00000332118.11	SRPRA	protein_coding	annotated	92	2008	2986	12362	12349	0.4498	0.4705	0.4310	0.4295	0.4076	0.0263	0.4152	0.8611	0.3770
attn	human_ruizorera	human	ENST00000261407.9	LPCAT3	protein_coding	annotated	53	1516	2235	2205	2202	0.4093	0.4224	0.4355	0.3961	0.4224	0.0376	0.5021	0.8588	0.3770
attn	human_ruizorera	human	ENST00000288439.9	SLC38A10	protein_coding	annotated	347	2689	2708	4171	3858	0.4240	0.4693	0.4963	0.3800	0.4431	0.0523	0.5172	0.8523	0.3770
attn	human_ruizorera	human	ENST00000875692.1	ENC1	protein_coding	annotated	4242	6011	8627	1518	1453	0.4256	0.4590	0.4712	0.3922	0.4370	0.0481	0.6544	0.8713	0.3769
attn	human_ruizorera	human	ENST00000321437.9	RAB8B	protein_coding	annotated	20	643	4800	1802	1793	0.5042	0.4899	0.5048	0.4407	0.4348	0.0466	0.5315	0.8232	0.3769
attn	human_ruizorera	human	ENST00000333775.9	NAA38	protein_coding	Overlap_uORF	392	571	999	3230	162	0.6694	0.7224	0.7006	0.7145	0.4774	0.0737	0.4393	0.8148	0.3769
attn	human_ruizorera	human	ENST00000407983.7	ACP1	protein_coding	annotated	66	404	703	4465	4335	0.8102	0.6884	0.7386	0.8051	0.7220	0.1673	0.4043	0.8378	0.3769
attn	human_ruizorera	human	ENST00000357503.3	TOR4A	protein_coding	annotated	220	1491	4171	1474	1311	0.4461	0.4492	0.4623	0.3950	0.4111	0.0292	0.6142	0.7315	0.3768
attn	human_ruizorera	human	ENST00000905698.1	PHF20L1	protein_coding	annotated	373	3348	6024	3475	3291	0.3963	0.4323	0.4783	0.3811	0.4652	0.0665	0.5591	0.8405	0.3768
attn	human_ruizorera	human	ENST00000616600.5	HDGFL2	protein_coding	annotated	55	2070	2267	11457	11440	0.4376	0.4232	0.4080	0.4292	0.3986	0.0191	0.4353	0.8712	0.3768
attn	human_ruizorera	human	ENST00000396526.7	SNX6	protein_coding	annotated	498	1370	3398	11134	6934	0.5024	0.4150	0.5009	0.5204	0.5353	0.1036	0.3584	0.8598	0.3768
attn	human_ruizorera	human	ENST00000918184.1	CALU	protein_coding	annotated	453	1424	3731	69783	69306	0.4888	0.5676	0.5710	0.4437	0.5017	0.0872	0.2721	0.8694	0.3767
attn	human_ruizorera	human	ENST00000373237.4	PSMB2	protein_coding	annotated	95	700	4426	14259	13852	0.7205	0.6481	0.5815	0.6992	0.5103	0.0917	0.3597	0.8091	0.3767
attn	human_ruizorera	human	ENST00000285968.11	NUP205	protein_coding	annotated	29	6067	6264	5347	5347	0.4106	0.3907	0.3992	0.4082	0.3964	0.0174	0.6257	0.8446	0.3767
attn	human_ruizorera	human	ENST00000376810.6	UBIAD1	protein_coding	annotated	335	1351	3654	1303	1145	0.4248	0.4678	0.5715	0.3527	0.4692	0.0691	0.5708	0.7948	0.3766
attn	human_ruizorera	human	ENST00000415680.6	TRIM24	protein_coding	annotated	115	3165	3799	41066	40883	0.4833	0.5088	0.5002	0.4792	0.4887	0.0803	0.3451	0.8631	0.3766
attn	human_ruizorera	human	ENST00000629387.2	TCF4	protein_coding	uORF	28	138	3789	4891	57	0.5229	0.5489	0.5261	0.6276	0.4250	0.0399	0.5216	0.7368	0.3766
attn	human_ruizorera	human	ENST00000341446.9	BRI3BP	protein_coding	annotated	147	902	6703	401	397	0.4444	0.4954	0.4820	0.4113	0.4504	0.0574	0.6825	0.8791	0.3766
attn	human_ruizorera	human	ENST00000304611.13	PEX6	protein_coding	annotated	32	2974	3444	3457	3446	0.4140	0.3988	0.4220	0.4069	0.4138	0.0315	0.5773	0.8816	0.3765
attn	human_ruizorera	human	ENST00000372068.7	TMEM164	protein_coding	annotated	340	1233	5570	1726	1464	0.4638	0.4617	0.4407	0.4117	0.4097	0.0284	0.5987	0.6701	0.3765
attn	human_ruizorera	human	ENST00000898854.1	ARMCX1	protein_coding	annotated	489	1850	2260	5612	5005	0.4669	0.4498	0.4976	0.4765	0.4404	0.0508	0.4968	0.7658	0.3765
attn	human_ruizorera	human	ENST00000374675.7	SLC39A7	protein_coding	annotated	118	1527	2153	27892	27850	0.4276	0.4328	0.4673	0.4061	0.4398	0.0504	0.3501	0.8546	0.3765
attn	human_ruizorera	human	ENST00000395878.8	UBFD1	protein_coding	annotated	17	946	4745	8815	8767	0.5059	0.5689	0.5103	0.4680	0.4612	0.0643	0.3853	0.8676	0.3764
attn	human_ruizorera	human	ENST00000244137.12	PEPD	protein_coding	annotated	32	1513	1907	6110	6109	0.5362	0.4969	0.4619	0.5235	0.4417	0.0517	0.4955	0.8641	0.3764
attn	human_ruizorera	human	ENST00000295958.10	SMIM14	protein_coding	annotated	163	462	6252	855	741	0.6689	0.5545	0.5738	0.6463	0.4728	0.0713	0.5541	0.8070	0.3764
attn	human_ruizorera	human	ENST00000233099.6	HEATR5B	protein_coding	annotated	127	6342	6937	5878	5859	0.3982	0.3985	0.4109	0.3936	0.4049	0.0247	0.6046	0.8600	0.3764
attn	human_ruizorera	human	ENST00000394976.4	C5orf24	protein_coding	annotated	249	815	5083	4038	3449	0.3368	0.3933	0.5320	0.3168	0.5387	0.1055	0.4452	0.7356	0.3763
attn	human_ruizorera	human	ENST00000259477.6	ARPC5L	protein_coding	annotated	87	548	1325	3840	3820	0.6223	0.4544	0.5048	0.6015	0.4618	0.0648	0.4483	0.8618	0.3763
attn	human_ruizorera	human	ENST00000302955.11	DLG4	protein_coding	annotated	463	2628	3446	498	480	0.3841	0.4005	0.4241	0.3823	0.4250	0.0402	0.6937	0.9000	0.3763
attn	human_ruizorera	human	ENST00000360803.9	GTPBP4	protein_coding	annotated	47	1951	4656	9260	9253	0.4383	0.4649	0.4697	0.4004	0.4207	0.0370	0.4676	0.8538	0.3762
attn	human_ruizorera	human	ENST00000543356.7	GNE	protein_coding	annotated	1	2154	2576	1703	1701	0.3552	0.4262	0.4481	0.3436	0.4354	0.0476	0.6399	0.8560	0.3762
attn	human_ruizorera	human	ENST00000376874.9	RILPL1	protein_coding	annotated	238	1449	3933	3495	3423	0.3838	0.4923	0.5203	0.3444	0.4782	0.0747	0.5262	0.8729	0.3762
attn	human_ruizorera	human	ENST00000262764.11	PGS1	protein_coding	annotated	18	1688	2297	3422	3418	0.4855	0.4342	0.4476	0.4705	0.4267	0.0415	0.5408	0.8441	0.3761
attn	human_ruizorera	human	ENST00000692189.3	MAPKAPK5-AS1	lncRNA	novel	403	609	910	758	340	0.3696	0.4257	0.4097	0.4339	0.5299	0.1016	0.6122	0.7147	0.3761
attn	human_ruizorera	human	ENST00000508776.5	HSPA4L	protein_coding	annotated	240	2852	3020	2094	2094	0.4678	0.4885	0.4265	0.4610	0.4163	0.0339	0.6322	0.7970	0.3760
attn	human_ruizorera	human	ENST00000239830.9	CCDC77	protein_coding	annotated	112	1578	2300	1082	1060	0.3789	0.3774	0.3982	0.4023	0.4229	0.0388	0.6353	0.8717	0.3760
attn	human_ruizorera	human	ENST00000361927.9	COLGALT2	protein_coding	annotated	372	2252	5179	5734	5557	0.4693	0.4708	0.4768	0.4342	0.4315	0.0450	0.5290	0.8289	0.3760
attn	human_ruizorera	human	ENST00000310955.11	CDC20	protein_coding	annotated	76	1575	1649	3040	3032	0.3874	0.4018	0.4248	0.3813	0.4185	0.0355	0.5216	0.8654	0.3760
attn	human_ruizorera	human	ENST00000507956.5	NAAA	protein_coding	annotated	25	996	1300	697	696	0.4334	0.4462	0.4604	0.4134	0.4369	0.0488	0.6389	0.8678	0.3760
attn	human_ruizorera	human	ENST00000232905.4	EIF1B	protein_coding	annotated	236	577	987	20443	19636	0.4288	0.4616	0.5223	0.3622	0.4597	0.0637	0.2936	0.6956	0.3760
attn	human_ruizorera	human	ENST00000373713.7	FABP3	protein_coding	annotated	63	464	1097	119837	119421	0.6005	0.6767	0.5884	0.5779	0.5530	0.1120	0.2010	0.8391	0.3760
attn	human_ruizorera	human	ENST00000368518.5	C1orf43	protein_coding	annotated	127	696	1278	2641	2489	0.5951	0.5117	0.5240	0.5894	0.5184	0.0962	0.4409	0.8622	0.3760
attn	human_ruizorera	human	ENST00000429381.5	BTN2A1	protein_coding	annotated	213	1217	3113	2561	1758	0.4590	0.4258	0.4432	0.3783	0.4221	0.0383	0.5593	0.8493	0.3760
attn	human_ruizorera	human	ENST00000337537.8	PPP2R5E	protein_coding	annotated	607	2010	6655	2704	2266	0.4328	0.4693	0.4362	0.4577	0.4239	0.0396	0.5381	0.8358	0.3759
attn	human_ruizorera	human	ENST00000262932.5	CNPY4	protein_coding	annotated	112	858	1478	1077	978	0.5502	0.5545	0.5501	0.5308	0.4939	0.0836	0.5625	0.8865	0.3759
attn	human_ruizorera	human	ENST00000266771.10	SLC15A4	protein_coding	annotated	16	1749	2751	2249	2247	0.3782	0.4319	0.4666	0.3533	0.4389	0.0502	0.6028	0.8518	0.3759
attn	human_ruizorera	human	ENST00000591337.7	PWWP3A	protein_coding	annotated	244	2379	4232	3322	3250	0.4182	0.4210	0.4390	0.3856	0.4048	0.0250	0.5633	0.8172	0.3759
attn	human_ruizorera	human	ENST00000319332.10	P3H2	protein_coding	annotated	167	2293	3477	5416	5416	0.3115	0.3545	0.4858	0.2906	0.4560	0.0615	0.5200	0.8805	0.3759
attn	human_ruizorera	human	ENST00000216489.8	ALKBH1	protein_coding	annotated	20	1189	2597	1494	1493	0.3261	0.3834	0.4855	0.3103	0.4714	0.0710	0.5492	0.8319	0.3758
attn	human_ruizorera	human	ENST00000691414.1	PIK3C2A	protein_coding	annotated	205	5265	8428	5132	5024	0.4519	0.4047	0.4275	0.4330	0.4027	0.0234	0.5800	0.8390	0.3758
attn	human_ruizorera	human	ENST00000374822.8	NRP1	protein_coding	annotated	261	2195	2213	17414	16839	0.3321	0.4053	0.3867	0.3748	0.4409	0.0517	0.3996	0.8527	0.3758
attn	human_ruizorera	human	ENST00000279873.12	ARID5B	protein_coding	annotated	12	3578	7492	3218	3199	0.3589	0.4328	0.4654	0.3292	0.4327	0.0460	0.6195	0.8037	0.3758
attn	human_ruizorera	human	ENST00000301180.10	DIP2B	protein_coding	annotated	157	4887	8705	11936	11821	0.3957	0.3794	0.4319	0.3823	0.4124	0.0312	0.4934	0.8690	0.3757
attn	human_ruizorera	human	ENST00000012049.10	QPCTL	protein_coding	annotated	39	1187	2125	1374	1367	0.4641	0.4532	0.4504	0.4329	0.4144	0.0328	0.6069	0.8508	0.3756
attn	human_ruizorera	human	ENST00000300289.10	PDIA3	protein_coding	annotated	103	1620	3680	29703	29579	0.5486	0.6878	0.5858	0.5419	0.5776	0.1224	0.2551	0.8738	0.3756
attn	human_ruizorera	human	ENST00000369962.8	WDR47	protein_coding	annotated	251	3010	4226	2669	2632	0.3366	0.3973	0.4310	0.3495	0.4434	0.0536	0.5895	0.8628	0.3755
attn	human_ruizorera	human	ENST00000502613.3	BMP2K	protein_coding	annotated	195	3680	8012	1394	1372	0.4325	0.4052	0.4304	0.4229	0.4202	0.0373	0.6242	0.8535	0.3754
attn	human_ruizorera	human	ENST00000859818.1	KCNJ8	protein_coding	annotated	307	1581	1755	1289	1028	0.4391	0.3555	0.5090	0.4478	0.6436	0.1458	0.4667	0.8492	0.3754
attn	human_ruizorera	human	ENST00000358303.9	ZC3HC1	protein_coding	annotated	9	1517	1889	3062	3062	0.3368	0.4761	0.5061	0.3228	0.4902	0.0820	0.5298	0.8703	0.3754
attn	human_ruizorera	human	ENST00000299045.8	TCP11L2	protein_coding	annotated	245	1804	2277	4152	4006	0.3691	0.4287	0.4502	0.3685	0.4522	0.0595	0.5238	0.7883	0.3754
attn	human_ruizorera	human	ENST00000395184.6	ARHGAP24	protein_coding	annotated	431	2677	4621	1945	1938	0.3957	0.4009	0.4336	0.3650	0.4025	0.0237	0.6291	0.8395	0.3753
attn	human_ruizorera	human	ENST00000350028.5	SAMM50	protein_coding	annotated	137	1546	1692	6721	6675	0.4200	0.5202	0.4908	0.4119	0.4792	0.0759	0.4620	0.8610	0.3753
attn	human_ruizorera	human	ENST00000366929.4	TGFB2	protein_coding	annotated	468	1796	5053	9942	9695	0.4442	0.4508	0.4739	0.4096	0.4341	0.0475	0.4103	0.8442	0.3753
attn	human_ruizorera	human	ENST00000952650.1	FBLN2	protein_coding	annotated	372	3926	4368	10327	10261	0.3556	0.3788	0.4139	0.3396	0.3970	0.0192	0.5324	0.8191	0.3753
attn	human_ruizorera	human	ENST00000551964.6	APAF1	protein_coding	annotated	588	4334	7201	2803	2317	0.3750	0.3799	0.4062	0.3994	0.4197	0.0371	0.6337	0.8312	0.3752
attn	human_ruizorera	human	ENST00000257915.10	TFCP2	protein_coding	annotated	714	2222	3807	2845	2251	0.4165	0.4176	0.4620	0.3706	0.4213	0.0383	0.5804	0.7952	0.3752
attn	human_ruizorera	human	ENST00000393158.7	PDGFD	protein_coding	annotated	221	1333	3838	10512	9930	0.4512	0.5613	0.5791	0.4006	0.5042	0.0895	0.4080	0.8503	0.3752
attn	human_ruizorera	human	ENST00000564088.5	MLST8	protein_coding	annotated	362	1342	1861	2226	2222	0.7323	0.5437	0.5544	0.7248	0.5199	0.0975	0.5222	0.8740	0.3751
attn	human_ruizorera	human	ENST00000424542.7	NHERF2	protein_coding	annotated	105	1118	2160	2644	2632	0.4636	0.5036	0.5158	0.4379	0.4818	0.0775	0.4921	0.8959	0.3750
attn	human_ruizorera	human	ENST00000329970.8	GTF3C6	protein_coding	annotated	65	706	788	1163	1030	0.5631	0.6889	0.5684	0.5423	0.5450	0.1092	0.5224	0.8019	0.3750
attn	human_ruizorera	human	ENST00000389082.10	DENND5B	protein_coding	annotated	305	4129	9506	22315	22014	0.3777	0.4038	0.4555	0.3466	0.4203	0.0378	0.4185	0.8521	0.3750
attn	human_ruizorera	human	ENST00000361445.9	MTOR	protein_coding	annotated	122	7771	8721	8726	8716	0.3609	0.3846	0.4072	0.3525	0.3979	0.0202	0.5968	0.8694	0.3749
attn	human_ruizorera	human	ENST00000373954.11	FAM76A	protein_coding	annotated	121	1044	3579	875	859	0.4052	0.4385	0.4793	0.3669	0.4429	0.0537	0.5793	0.8917	0.3749
attn	human_ruizorera	human	ENST00000262370.12	MGRN1	protein_coding	annotated	136	1866	3930	7533	7427	0.4479	0.4833	0.4841	0.4173	0.4412	0.0526	0.4770	0.8470	0.3749
attn	human_ruizorera	human	ENST00000216129.7	TTLL12	protein_coding	annotated	66	2000	3386	2364	2342	0.4342	0.4379	0.4434	0.4108	0.4173	0.0355	0.6137	0.8480	0.3749
attn	human_ruizorera	human	ENST00000429989.8	TSPAN14	protein_coding	annotated	80	892	5547	2808	2772	0.5158	0.5991	0.6384	0.4874	0.5983	0.1307	0.4923	0.8377	0.3749
attn	human_ruizorera	human	ENST00000371974.8	SURF1	protein_coding	annotated	35	937	1092	2590	2580	0.4674	0.5592	0.4969	0.4639	0.4872	0.0807	0.4929	0.8205	0.3749
attn	human_ruizorera	human	ENST00000368962.6	SETDB1	protein_coding	annotated	127	1320	1478	2259	2257	0.4063	0.4102	0.4426	0.3875	0.4206	0.0381	0.5969	0.8440	0.3748
attn	human_ruizorera	human	ENST00000592949.5	ZNF444	protein_coding	annotated	234	1214	1906	2789	2420	0.4586	0.5193	0.4737	0.4255	0.4413	0.0527	0.5544	0.8103	0.3748
attn	human_ruizorera	human	ENST00000261692.7	CDK2AP1	protein_coding	annotated	239	586	1346	2486	2153	0.4806	0.4638	0.5374	0.4455	0.5135	0.0945	0.4469	0.7887	0.3748
attn	human_ruizorera	human	ENST00000258770.8	TBRG4	protein_coding	annotated	106	2001	2226	4757	4664	0.4140	0.4345	0.4328	0.4079	0.4248	0.0412	0.5080	0.8542	0.3748
attn	human_ruizorera	human	ENST00000589083.5	STX10	protein_coding	annotated	54	794	1241	758	720	0.4095	0.4402	0.4638	0.3892	0.4473	0.0567	0.5860	0.8500	0.3748
attn	human_ruizorera	human	ENST00000312316.9	DNAJB5	protein_coding	annotated	173	1219	2391	10226	9978	0.3902	0.4739	0.5092	0.3486	0.4636	0.0671	0.4100	0.8546	0.3747
attn	human_ruizorera	human	ENST00000375153.8	SLC66A1	protein_coding	annotated	643	1518	2175	1207	1074	0.4179	0.4818	0.4740	0.3971	0.4543	0.0613	0.6387	0.7905	0.3747
attn	human_ruizorera	human	ENST00000396947.7	FST	protein_coding	annotated	167	1120	2538	1293	1241	0.4062	0.4502	0.4958	0.3680	0.4600	0.0650	0.5932	0.8147	0.3746
attn	human_ruizorera	human	ENST00000874585.1	RALY	protein_coding	annotated	510	1430	1798	14263	13692	0.5580	0.5885	0.4901	0.5468	0.4693	0.0707	0.3137	0.8162	0.3746
attn	human_ruizorera	human	ENST00000262633.9	RBM42	protein_coding	annotated	119	1561	1692	11728	11361	0.4480	0.4950	0.4601	0.4341	0.4360	0.0494	0.3853	0.8979	0.3745
attn	human_ruizorera	human	ENST00000299213.10	LARP6	protein_coding	annotated	70	1545	4467	2481	2459	0.4166	0.4381	0.4580	0.3732	0.4140	0.0335	0.5741	0.8325	0.3745
attn	human_ruizorera	human	ENST00000354831.11	NRDC	protein_coding	annotated	191	3850	3895	11980	11850	0.3820	0.3966	0.4102	0.3794	0.4074	0.0283	0.4767	0.8441	0.3745
attn	human_ruizorera	human	ENST00000613122.5	CTDP1	protein_coding	annotated	146	3031	3744	3405	3392	0.3080	0.4453	0.4842	0.2966	0.4703	0.0714	0.5914	0.8617	0.3744
attn	human_ruizorera	human	ENST00000269571.10	ERBB2	protein_coding	annotated	176	3943	4557	32234	31797	0.3506	0.3719	0.4177	0.3424	0.4085	0.0293	0.3964	0.8661	0.3744
attn	human_ruizorera	human	ENST00000908653.1	TCEAL9	protein_coding	annotated	214	528	988	4689	4369	0.4567	0.5333	0.6137	0.4078	0.5656	0.1184	0.4177	0.8004	0.3743
attn	human_ruizorera	human	ENST00000281543.6	GUF1	protein_coding	annotated	204	2213	4460	1152	1146	0.3861	0.4719	0.4940	0.3726	0.4788	0.0764	0.5816	0.8604	0.3743
attn	human_ruizorera	human	ENST00000315758.10	MDH2	protein_coding	annotated	56	1072	2170	60922	60849	0.3652	0.5040	0.5691	0.3345	0.5347	0.1050	0.2685	0.8945	0.3743
attn	human_ruizorera	human	ENST00000358056.8	GMFB	protein_coding	annotated	54	482	4085	1403	1354	0.6351	0.6420	0.5287	0.5998	0.4688	0.0706	0.5325	0.7925	0.3743
attn	human_ruizorera	human	ENST00000253861.5	EXOC4	protein_coding	annotated	25	2949	4182	6859	6859	0.3424	0.4301	0.4592	0.3227	0.4347	0.0487	0.5369	0.8579	0.3742
attn	human_ruizorera	human	ENST00000288207.7	CCNB2	protein_coding	annotated	124	1320	1488	4304	4208	0.5117	0.4779	0.4815	0.5071	0.4711	0.0720	0.5060	0.8769	0.3742
attn	human_ruizorera	human	ENST00000265421.9	POLB	protein_coding	annotated	132	1139	1290	2112	1958	0.4220	0.4780	0.5009	0.4204	0.5092	0.0928	0.5470	0.8345	0.3742
attn	human_ruizorera	human	ENST00000253814.6	NDFIP1	protein_coding	annotated	197	862	3574	13452	13065	0.7175	0.7017	0.5855	0.7017	0.5144	0.0955	0.3763	0.7842	0.3741
attn	human_ruizorera	human	ENST00000307149.10	COG7	protein_coding	annotated	196	2508	2935	2327	2327	0.3908	0.4067	0.4389	0.3806	0.4270	0.0434	0.5756	0.8908	0.3741
attn	human_ruizorera	human	ENST00000965674.1	GPRC5B	protein_coding	annotated	58	1320	2836	2071	2069	0.3921	0.3996	0.4253	0.3693	0.4036	0.0256	0.5742	0.8487	0.3741
attn	human_ruizorera	human	ENST00000285243.7	ANKRD40	protein_coding	annotated	261	1367	4166	1783	1727	0.5056	0.5479	0.4417	0.5279	0.4550	0.0623	0.5420	0.8500	0.3741
attn	human_ruizorera	human	ENST00000296657.7	ANKRD33B	protein_coding	annotated	399	1883	9586	482	424	0.5071	0.4894	0.4521	0.4627	0.4053	0.0270	0.6923	0.8160	0.3741
attn	human_ruizorera	human	ENST00000392017.9	ATG16L1	protein_coding	annotated	156	1979	3298	3109	2968	0.4005	0.3966	0.4371	0.3704	0.4086	0.0296	0.5769	0.8083	0.3740
attn	human_ruizorera	human	ENST00000594092.5	VRK3	protein_coding	annotated	126	1364	1831	1463	1428	0.3620	0.4473	0.5027	0.3403	0.4787	0.0766	0.6006	0.7731	0.3740
attn	human_ruizorera	human	ENST00000536845.7	SEMA6D	protein_coding	annotated	243	3464	5907	4897	4737	0.4190	0.4227	0.4364	0.3868	0.4016	0.0241	0.5524	0.8476	0.3740
attn	human_ruizorera	human	ENST00000358358.9	ECHDC2	protein_coding	annotated	54	839	1126	870	860	0.5695	0.5739	0.4704	0.5562	0.4491	0.0586	0.5955	0.8767	0.3739
attn	human_ruizorera	human	ENST00000269593.5	IGFBP4	protein_coding	annotated	287	1063	2205	5008	4766	0.6253	0.5453	0.5563	0.6071	0.5136	0.0952	0.4534	0.8523	0.3739
attn	human_ruizorera	human	ENST00000264183.9	ARID4B	protein_coding	annotated	461	4399	6022	4735	3923	0.3195	0.3425	0.3600	0.3397	0.4043	0.0264	0.5778	0.8154	0.3738
attn	human_ruizorera	human	ENST00000457047.6	CD58	protein_coding	annotated	55	801	1328	1582	1580	0.4773	0.4738	0.4614	0.4449	0.4244	0.0417	0.5300	0.8741	0.3738
attn	human_ruizorera	human	ENST00000200135.8	ZW10	protein_coding	annotated	27	2366	2873	2966	2953	0.3254	0.4409	0.4754	0.3141	0.4613	0.0664	0.5714	0.8642	0.3738
attn	human_ruizorera	human	ENST00000874426.1	MSANTD4	protein_coding	annotated	207	1244	2859	2183	2020	0.4740	0.5220	0.4971	0.4220	0.4287	0.0449	0.5601	0.8307	0.3737
attn	human_ruizorera	human	ENST00000376925.8	CST3	protein_coding	annotated	94	534	793	14798	14705	0.6569	0.4440	0.5822	0.6432	0.5430	0.1091	0.2950	0.8665	0.3737
attn	human_ruizorera	human	ENST00000354267.3	OSCP1	protein_coding	annotated	75	746	767	519	518	0.4637	0.4280	0.4795	0.4575	0.4724	0.0732	0.6019	0.8668	0.3736
attn	human_ruizorera	human	ENST00000305557.9	RTKN	protein_coding	annotated	587	2239	2646	1905	1813	0.3857	0.4258	0.4556	0.3630	0.4326	0.0478	0.6160	0.8445	0.3736
attn	human_ruizorera	human	ENST00000610533.6	POLD2	protein_coding	annotated	95	1504	1609	2381	2149	0.5009	0.4843	0.4301	0.5256	0.4031	0.0256	0.5769	0.8167	0.3736
attn	human_ruizorera	human	ENST00000371477.4	CDC5L	protein_coding	annotated	119	2527	6241	11053	11050	0.4722	0.4098	0.4614	0.4328	0.4093	0.0306	0.4721	0.8539	0.3735
attn	human_ruizorera	human	ENST00000389623.11	SSC5D	protein_coding	annotated	155	4876	4977	1830	1819	0.3780	0.3877	0.3904	0.3763	0.3881	0.0131	0.6861	0.8428	0.3735
attn	human_ruizorera	human	ENST00000561435.5	PSME1	protein_coding	annotated	37	738	945	19348	16582	0.5010	0.5292	0.4639	0.3647	0.4911	0.0838	0.3033	0.8416	0.3735
attn	human_ruizorera	human	ENST00000622235.5	SCARF2	protein_coding	annotated	72	2672	3463	2033	2028	0.4449	0.4358	0.4161	0.4287	0.3975	0.0212	0.6271	0.8205	0.3735
attn	human_ruizorera	human	ENST00000414645.6	DPY19L4	protein_coding	annotated	100	2271	6197	4754	4562	0.4594	0.4833	0.4480	0.4496	0.4398	0.0528	0.4861	0.8547	0.3735
attn	human_ruizorera	human	ENST00000905817.1	CRELD2	protein_coding	annotated	67	1128	1365	2250	2246	0.4055	0.4440	0.4484	0.3826	0.4235	0.0413	0.5630	0.8250	0.3734
attn	human_ruizorera	human	ENST00000438323.2	IFI35	protein_coding	annotated	209	1075	1232	717	649	0.4764	0.4580	0.4575	0.4784	0.4462	0.0572	0.6306	0.8613	0.3733
attn	human_ruizorera	human	ENST00000223357.8	AEBP1	protein_coding	annotated	322	3798	4097	31508	31278	0.3628	0.3805	0.4074	0.3530	0.3972	0.0211	0.4072	0.8326	0.3732
attn	human_ruizorera	human	ENST00000307864.3	AIFM2	protein_coding	annotated	106	1227	3134	1194	1187	0.5804	0.4286	0.4819	0.5629	0.4457	0.0570	0.6091	0.8652	0.3732
attn	human_ruizorera	human	ENST00000356413.5	IGBP1	protein_coding	annotated	320	1339	1682	2164	2127	0.4160	0.4450	0.4780	0.3944	0.4556	0.0633	0.5120	0.8688	0.3732
attn	human_ruizorera	human	ENST00000229922.7	CAP2	protein_coding	annotated	154	1587	2925	54748	54138	0.4411	0.4366	0.4683	0.4103	0.4297	0.0460	0.2968	0.8501	0.3732
attn	human_ruizorera	human	ENST00000319283.8	GORASP1	protein_coding	annotated	87	1409	3046	3806	3778	0.4280	0.4642	0.4748	0.3949	0.4371	0.0512	0.5120	0.8920	0.3732
attn	human_ruizorera	human	ENST00000673436.1	ATXN2	protein_coding	annotated	282	3749	4347	9249	9009	0.3453	0.3717	0.4378	0.3381	0.4302	0.0464	0.4909	0.8750	0.3731
attn	human_ruizorera	human	ENST00000921590.1	PRPF38A	protein_coding	annotated	426	1364	1692	3346	3213	0.4399	0.3498	0.4372	0.4729	0.4604	0.0663	0.4850	0.8534	0.3731
attn	human_ruizorera	human	ENST00000282587.9	SLC30A6	protein_coding	annotated	38	1423	5089	2910	2898	0.6173	0.4883	0.5016	0.5913	0.4521	0.0612	0.5660	0.7674	0.3731
