model	dataset	species	tx_id	gene	tx_biotype	orf_type	orf_tstart	orf_tstop	tx_len	psites_total	psites_in_orf	r_full	r_drop1	r_drop3	r_orf	r_drop_orf3	top1_frac	spread90	f0_obs_in_orf	score
attn	human_hepatocytes	human	ENST00000256398.13	ELP3	protein_coding	annotated	77	1720	3148	6697	6644	0.5692	0.5815	0.5916	0.5418	0.5624	0.0249	0.6070	0.8853	0.5223
attn	human_hepatocytes	human	ENST00000219439.9	HSDL1	protein_coding	annotated	167	1159	3648	2247	2094	0.7357	0.6981	0.6296	0.7216	0.5966	0.0436	0.6351	0.8305	0.5223
attn	human_hepatocytes	human	ENST00000682284.1	EIF4G3	protein_coding	annotated	412	1959	2088	2307	1998	0.6172	0.5980	0.5892	0.6309	0.5734	0.0312	0.6795	0.8468	0.5223
attn	human_hepatocytes	human	ENST00000263663.10	TAF1B	protein_coding	annotated	69	1835	2267	4994	4984	0.6200	0.6110	0.5818	0.6140	0.5720	0.0304	0.6146	0.8786	0.5223
attn	human_hepatocytes	human	ENST00000431660.5	SRI	protein_coding	annotated	63	605	1418	20184	20184	0.7786	0.7849	0.7133	0.7655	0.6792	0.0809	0.3690	0.8392	0.5222
attn	human_hepatocytes	human	ENST00000522695.5	STAU2	protein_coding	annotated	27	1643	2646	3995	3992	0.6205	0.6220	0.6014	0.6080	0.5822	0.0360	0.5908	0.8322	0.5222
attn	human_hepatocytes	human	ENST00000373073.8	MEAF6	protein_coding	annotated	18	596	603	4869	4869	0.6341	0.6141	0.6709	0.6326	0.6691	0.0768	0.4866	0.8788	0.5222
attn	human_hepatocytes	human	ENST00000366733.5	MRPL55	protein_coding	annotated	367	753	834	1649	1391	0.7746	0.7144	0.6540	0.8034	0.6786	0.0807	0.5859	0.7973	0.5222
attn	human_hepatocytes	human	ENST00000936190.1	NSD1	protein_coding	annotated	166	8256	8554	8113	8102	0.6166	0.6102	0.5585	0.6158	0.5571	0.0219	0.6705	0.8142	0.5222
attn	human_hepatocytes	human	ENST00000370733.5	KIAA1586	protein_coding	annotated	64	2427	2789	4174	4157	0.5587	0.5725	0.5658	0.5541	0.5597	0.0235	0.6642	0.8554	0.5222
attn	human_hepatocytes	human	ENST00000285021.12	XPC	protein_coding	annotated	34	2856	3650	8155	8153	0.5864	0.5970	0.5742	0.5766	0.5622	0.0249	0.6071	0.8718	0.5222
attn	human_hepatocytes	human	ENST00000267328.5	RAB20	protein_coding	annotated	204	908	1507	3849	3727	0.5891	0.6175	0.6226	0.5561	0.5891	0.0398	0.5569	0.8506	0.5222
attn	human_hepatocytes	human	ENST00000260508.9	KYAT3	protein_coding	annotated	47	1411	1815	6764	6744	0.6394	0.6108	0.6225	0.6288	0.6055	0.0482	0.5763	0.8654	0.5222
attn	human_hepatocytes	human	ENST00000494076.5	TBRG4	protein_coding	annotated	38	1966	2190	6488	6479	0.6694	0.6694	0.6211	0.6674	0.6163	0.0535	0.5786	0.8532	0.5221
attn	human_hepatocytes	human	ENST00000369064.8	TARS2	protein_coding	annotated	33	2189	2727	4172	4172	0.6786	0.5949	0.5877	0.6719	0.5770	0.0333	0.6429	0.8488	0.5221
attn	human_hepatocytes	human	ENST00000349995.10	COG3	protein_coding	annotated	99	2585	4555	4386	4339	0.6530	0.7369	0.6418	0.6447	0.6246	0.0575	0.6521	0.8730	0.5220
attn	human_hepatocytes	human	ENST00000376065.8	TPP2	protein_coding	annotated	37	3786	3931	14017	14017	0.8247	0.6920	0.6040	0.8243	0.6016	0.0463	0.5936	0.8500	0.5220
attn	human_hepatocytes	human	ENST00000299213.10	LARP6	protein_coding	annotated	70	1545	4467	4848	4776	0.8668	0.7346	0.7245	0.8652	0.6986	0.0885	0.5989	0.8869	0.5220
attn	human_hepatocytes	human	ENST00000302787.3	LETM1	protein_coding	annotated	207	2426	5371	4281	4083	0.5743	0.5529	0.5789	0.5554	0.5592	0.0234	0.6150	0.8834	0.5219
attn	human_hepatocytes	human	ENST00000223029.8	AIMP2	protein_coding	annotated	93	1055	1198	4515	4447	0.5912	0.6310	0.6335	0.5867	0.6290	0.0596	0.5066	0.8509	0.5219
attn	human_hepatocytes	human	ENST00000309534.10	CGGBP1	protein_coding	annotated	463	966	4495	5154	3039	0.5756	0.6321	0.6342	0.7256	0.7431	0.1042	0.5176	0.8305	0.5219
attn	human_hepatocytes	human	ENST00000552912.5	IFT81	protein_coding	annotated	131	2161	2710	4234	4118	0.5698	0.5498	0.5779	0.5753	0.5572	0.0222	0.6730	0.8507	0.5219
attn	human_hepatocytes	human	ENST00000368962.6	SETDB1	protein_coding	annotated	127	1320	1478	3312	3312	0.5934	0.5941	0.5771	0.5792	0.5610	0.0245	0.6469	0.8469	0.5218
attn	human_hepatocytes	human	ENST00000520429.6	CCNC	protein_coding	annotated	134	985	2153	3536	3536	0.6905	0.7851	0.7223	0.6802	0.7085	0.0922	0.5596	0.6838	0.5218
attn	human_hepatocytes	human	ENST00000412157.2	SNRNP35	protein_coding	annotated	367	1122	1140	2723	2723	0.4952	0.5225	0.5474	0.5390	0.5998	0.0455	0.5622	0.8682	0.5218
attn	human_hepatocytes	human	ENST00000521580.3	SMIM12	protein_coding	annotated	79	357	5694	2592	2521	0.6357	0.6757	0.6934	0.5627	0.6301	0.0602	0.5643	0.7251	0.5217
attn	human_hepatocytes	human	ENST00000359520.12	TECPR2	protein_coding	annotated	249	4484	8704	3156	3061	0.6270	0.5808	0.5673	0.6159	0.5506	0.0184	0.7052	0.7903	0.5217
attn	human_hepatocytes	human	ENST00000361505.10	PNP	protein_coding	annotated	120	989	1477	4363	4270	0.7251	0.6560	0.6368	0.7159	0.6147	0.0529	0.5805	0.8651	0.5217
attn	human_hepatocytes	human	ENST00000375663.8	VARS1	protein_coding	annotated	241	4035	4111	7074	6904	0.5557	0.5398	0.5425	0.5571	0.5446	0.0147	0.6514	0.8737	0.5217
attn	human_hepatocytes	human	ENST00000350796.8	CYTH3	protein_coding	annotated	118	1317	4482	3174	3114	0.7159	0.6915	0.6555	0.7039	0.6286	0.0595	0.6055	0.8683	0.5216
attn	human_hepatocytes	human	ENST00000344229.7	RNF13	protein_coding	annotated	703	1848	2866	9414	8400	0.6122	0.6831	0.6677	0.6681	0.6250	0.0579	0.4820	0.8632	0.5216
attn	human_hepatocytes	human	ENST00000239830.9	CCDC77	protein_coding	annotated	112	1578	2300	2382	2269	0.5812	0.5920	0.5759	0.5668	0.5606	0.0243	0.6803	0.8312	0.5216
attn	human_hepatocytes	human	ENST00000336349.6	SPTY2D1	protein_coding	annotated	86	2143	5601	7279	7246	0.6309	0.6294	0.6320	0.6063	0.5968	0.0441	0.6171	0.8572	0.5216
attn	human_hepatocytes	human	ENST00000285873.8	GEMIN5	protein_coding	annotated	79	4605	5404	5141	5133	0.5624	0.5528	0.5665	0.5558	0.5582	0.0230	0.6714	0.8638	0.5216
attn	human_hepatocytes	human	ENST00000873115.1	AMOTL2	protein_coding	annotated	62	2578	3029	16928	16916	0.6760	0.6298	0.5838	0.6713	0.5745	0.0323	0.5082	0.8314	0.5215
attn	human_hepatocytes	human	ENST00000361479.10	MPHOSPH8	protein_coding	annotated	91	2673	4239	8350	8270	0.5825	0.5920	0.5925	0.5690	0.5765	0.0334	0.5817	0.8672	0.5215
attn	human_hepatocytes	human	ENST00000453411.6	HGF	protein_coding	annotated	77	934	1144	20766	20690	0.5764	0.6178	0.6151	0.5604	0.5979	0.0448	0.4226	0.8130	0.5214
attn	human_hepatocytes	human	ENST00000909530.1	NIPA2	protein_coding	annotated	553	1635	3172	3963	2408	0.8294	0.7011	0.6549	0.7327	0.6810	0.0820	0.6132	0.8189	0.5214
attn	human_hepatocytes	human	ENST00000296444.7	SHISA5	protein_coding	annotated	81	803	2034	8909	8583	0.6496	0.7088	0.6976	0.6325	0.6773	0.0806	0.4130	0.8834	0.5214
attn	human_hepatocytes	human	ENST00000475892.5	SUPT20H	protein_coding	annotated	185	2620	2836	5214	4841	0.5280	0.5265	0.6091	0.5587	0.5749	0.0326	0.5957	0.8645	0.5214
attn	human_hepatocytes	human	ENST00000545875.4	GOLGA3	protein_coding	annotated	222	3626	3784	6426	6337	0.5929	0.4378	0.4330	0.7588	0.6087	0.0503	0.6146	0.8832	0.5213
attn	human_hepatocytes	human	ENST00000395340.5	DIDO1	protein_coding	annotated	265	3834	7551	6040	5759	0.5448	0.5610	0.5713	0.5288	0.5538	0.0205	0.6262	0.8647	0.5213
attn	human_hepatocytes	human	ENST00000357121.5	OCRL	protein_coding	annotated	166	2847	5138	4185	3985	0.6482	0.6468	0.5825	0.6436	0.5720	0.0311	0.6577	0.8685	0.5212
attn	human_hepatocytes	human	ENST00000339157.10	ABHD12	protein_coding	annotated	133	1329	1960	3712	3626	0.6050	0.5744	0.5844	0.5959	0.5699	0.0299	0.6426	0.8461	0.5212
attn	human_hepatocytes	human	ENST00000856406.1	ANXA11	protein_coding	Overlap_uORF	434	643	5280	28403	3639	0.8299	0.7909	0.7660	0.8730	0.6989	0.0404	0.3911	0.4215	0.5212
attn	human_hepatocytes	human	ENST00000284000.9	CEBPG	protein_coding	annotated	284	736	3730	3517	3340	0.8095	0.6683	0.7431	0.7994	0.7159	0.0953	0.5455	0.8482	0.5211
attn	human_hepatocytes	human	ENST00000381346.9	RDH11	protein_coding	annotated	62	1018	2539	10852	10763	0.6042	0.6093	0.6090	0.5701	0.5726	0.0315	0.4592	0.8532	0.5211
attn	human_hepatocytes	human	ENST00000264930.10	SLC12A7	protein_coding	annotated	73	3324	5300	5309	5294	0.6368	0.5614	0.5868	0.6262	0.5701	0.0301	0.6467	0.8791	0.5210
attn	human_hepatocytes	human	ENST00000274849.3	ABT1	protein_coding	annotated	31	849	2943	3627	3617	0.6493	0.6763	0.6252	0.6171	0.5861	0.0389	0.5654	0.8408	0.5210
attn	human_hepatocytes	human	ENST00000246802.10	NOP53	protein_coding	annotated	15	1451	1504	5353	5348	0.7204	0.8052	0.6897	0.7200	0.6890	0.0854	0.4815	0.8431	0.5210
attn	human_hepatocytes	human	ENST00000507656.6	ANAPC10	protein_coding	annotated	90	647	1444	1519	1271	0.6994	0.5987	0.6378	0.7500	0.6777	0.0810	0.6129	0.8049	0.5209
attn	human_hepatocytes	human	ENST00000875809.1	PQBP1	protein_coding	annotated	66	863	919	6002	6002	0.8091	0.7705	0.6966	0.8078	0.6922	0.0866	0.4476	0.8845	0.5209
attn	human_hepatocytes	human	ENST00000400485.6	MORC3	protein_coding	annotated	69	2888	4224	6776	6772	0.6724	0.6663	0.6198	0.6647	0.6009	0.0466	0.6421	0.8526	0.5208
attn	human_hepatocytes	human	ENST00000335793.4	CDC42EP4	protein_coding	annotated	222	1292	3098	8674	7099	0.6384	0.5945	0.5847	0.6074	0.6124	0.0523	0.4919	0.8508	0.5208
attn	human_hepatocytes	human	ENST00000868069.1	ACTR3	protein_coding	annotated	358	1614	5717	28377	28372	0.6213	0.5823	0.6615	0.5918	0.6218	0.0569	0.4037	0.8123	0.5207
attn	human_hepatocytes	human	ENST00000216465.10	GSTZ1	protein_coding	annotated	134	784	1186	2608	2224	0.6233	0.6228	0.6747	0.5986	0.6724	0.0790	0.5851	0.7981	0.5207
attn	human_hepatocytes	human	ENST00000447532.6	CYB561A3	protein_coding	annotated	293	1084	1803	1338	775	0.7004	0.7201	0.5953	0.6872	0.6231	0.0575	0.6121	0.8413	0.5207
attn	human_hepatocytes	human	ENST00000908248.1	ZCCHC7	protein_coding	annotated	172	1803	2688	3820	3800	0.6361	0.6381	0.6125	0.6235	0.5939	0.0432	0.6479	0.8005	0.5206
attn	human_hepatocytes	human	ENST00000250113.12	FXR2	protein_coding	annotated	366	2387	2987	5028	4526	0.7703	0.6079	0.6022	0.6092	0.6137	0.0531	0.6217	0.8714	0.5206
attn	human_hepatocytes	human	ENST00000308418.10	RNASEH2C	protein_coding	annotated	41	535	2645	5047	4909	0.7538	0.7389	0.6813	0.7304	0.6356	0.0634	0.5187	0.7197	0.5205
attn	human_hepatocytes	human	ENST00000359271.4	SLC2A10	protein_coding	annotated	89	1714	4227	11683	11589	0.9093	0.7842	0.7149	0.9073	0.6912	0.0865	0.5089	0.8405	0.5204
attn	human_hepatocytes	human	ENST00000374825.9	BRD2	protein_coding	annotated	1768	4173	4956	12705	9800	0.7957	0.7424	0.6219	0.8249	0.6270	0.0595	0.5435	0.8493	0.5204
attn	human_hepatocytes	human	ENST00000527974.5	LGALS8	protein_coding	annotated	150	1229	1349	11717	10710	0.6155	0.5967	0.6168	0.6370	0.6022	0.0475	0.5067	0.8242	0.5204
attn	human_hepatocytes	human	ENST00000310325.10	CTSF	protein_coding	annotated	121	1575	2044	11755	11567	0.5702	0.5977	0.6052	0.5560	0.5884	0.0405	0.5030	0.8793	0.5203
attn	human_hepatocytes	human	ENST00000951194.1	GLT8D2	protein_coding	annotated	967	2016	2812	9801	7659	0.5846	0.6564	0.7625	0.6710	0.7649	0.1119	0.4899	0.8698	0.5203
attn	human_hepatocytes	human	ENST00000851206.1	TTC9C	protein_coding	annotated	396	911	1972	3417	3199	0.8201	0.7601	0.6991	0.8115	0.6605	0.0743	0.5602	0.8187	0.5202
attn	human_hepatocytes	human	ENST00000225609.10	PIGL	protein_coding	annotated	18	776	1289	1443	1443	0.8182	0.7252	0.6957	0.8133	0.6823	0.0832	0.6142	0.8545	0.5202
attn	human_hepatocytes	human	ENST00000869319.1	ISG20L2	protein_coding	uORF	75	257	2171	2564	70	0.5746	0.6014	0.5669	0.3244	0.5928	0.0429	0.6371	0.6429	0.5201
attn	human_hepatocytes	human	ENST00000951175.1	C1QTNF1	protein_coding	annotated	835	1827	3527	67794	47663	0.7848	0.7399	0.6108	0.8268	0.6529	0.0712	0.3191	0.7778	0.5201
attn	human_hepatocytes	human	ENST00000295956.9	FLNB	protein_coding	annotated	144	7952	9441	12733	12636	0.5289	0.5655	0.5610	0.5244	0.5558	0.0225	0.6190	0.8766	0.5201
attn	human_hepatocytes	human	ENST00000569715.5	PDXDC1	protein_coding	annotated	78	2363	3775	8973	8934	0.6925	0.6253	0.6302	0.6854	0.6177	0.0553	0.5316	0.8684	0.5201
attn	human_hepatocytes	human	ENST00000391993.7	TRAF3IP1	protein_coding	annotated	223	2100	4003	2308	2241	0.5967	0.5879	0.5735	0.5855	0.5588	0.0243	0.6935	0.8777	0.5201
attn	human_hepatocytes	human	ENST00000372573.5	FOXJ3	protein_coding	annotated	270	2138	5309	4194	4081	0.5883	0.5929	0.5827	0.5738	0.5676	0.0293	0.6471	0.8373	0.5201
attn	human_hepatocytes	human	ENST00000318524.6	NFX1	protein_coding	annotated	29	2530	3513	6928	6908	0.6152	0.6087	0.6100	0.6074	0.5977	0.0455	0.6116	0.8351	0.5201
attn	human_hepatocytes	human	ENST00000334163.4	POLR3C	protein_coding	annotated	191	1795	3777	6390	6128	0.6839	0.7714	0.6198	0.6763	0.5996	0.0465	0.5810	0.8631	0.5200
attn	human_hepatocytes	human	ENST00000368008.5	NIT1	protein_coding	annotated	60	791	2081	3157	3051	0.7320	0.6725	0.6633	0.7100	0.6191	0.0561	0.6229	0.7643	0.5200
attn	human_hepatocytes	human	ENST00000948683.1	KDM4C	protein_coding	annotated	75	3302	4218	4998	4991	0.5748	0.5993	0.5751	0.5652	0.5630	0.0268	0.6592	0.8672	0.5199
attn	human_hepatocytes	human	ENST00000225698.8	C1QBP	protein_coding	annotated	83	931	1169	16088	15917	0.6257	0.6277	0.6408	0.6176	0.6278	0.0602	0.4147	0.8563	0.5199
attn	human_hepatocytes	human	ENST00000897284.1	SEMA4C	protein_coding	annotated	295	3165	4071	6903	6866	0.8220	0.6677	0.6701	0.8207	0.6625	0.0753	0.5786	0.8832	0.5199
attn	human_hepatocytes	human	ENST00000439502.7	PISD	protein_coding	annotated	8	1237	2358	2135	2115	0.6282	0.5880	0.5942	0.6065	0.5677	0.0295	0.6579	0.8903	0.5198
attn	human_hepatocytes	human	ENST00000369763.5	LRIF1	protein_coding	annotated	235	2544	3313	4070	4048	0.5701	0.6207	0.6081	0.5625	0.5992	0.0464	0.6529	0.8444	0.5197
attn	human_hepatocytes	human	ENST00000359920.11	ARHGEF18	protein_coding	annotated	254	3775	5733	7785	7712	0.6376	0.5998	0.5767	0.6299	0.5633	0.0271	0.6077	0.7556	0.5197
attn	human_hepatocytes	human	ENST00000376511.7	PPP1R10	protein_coding	annotated	553	3375	4511	8523	7582	0.6125	0.5403	0.5675	0.6400	0.5726	0.0324	0.6048	0.8292	0.5196
attn	human_hepatocytes	human	ENST00000272233.6	RHOB	protein_coding	annotated	393	983	2367	12786	6888	0.5790	0.6094	0.6305	0.6629	0.6952	0.0884	0.4270	0.8731	0.5196
attn	human_hepatocytes	human	ENST00000561435.5	PSME1	protein_coding	annotated	37	738	945	29969	24460	0.6442	0.5973	0.6464	0.6654	0.6358	0.0639	0.3505	0.8068	0.5196
attn	human_hepatocytes	human	ENST00000268719.9	GID4	protein_coding	annotated	58	960	4122	1923	1877	0.6848	0.6165	0.6602	0.6680	0.6381	0.0650	0.6352	0.8157	0.5196
attn	human_hepatocytes	human	ENST00000337233.9	P2RX4	protein_coding	annotated	37	1203	1760	2563	2551	0.6946	0.5800	0.6249	0.6853	0.6077	0.0507	0.6380	0.9212	0.5196
attn	human_hepatocytes	human	ENST00000262375.11	DNAJA3	protein_coding	annotated	15	1457	2700	5016	4884	0.6422	0.5999	0.5772	0.6298	0.5587	0.0245	0.5983	0.8712	0.5196
attn	human_hepatocytes	human	ENST00000371648.4	EDF1	protein_coding	annotated	9	428	809	26740	26731	0.6759	0.6971	0.7212	0.6535	0.6929	0.0875	0.3494	0.8923	0.5196
attn	human_hepatocytes	human	ENST00000373408.4	CCDC167	protein_coding	annotated	31	324	572	1605	1503	0.6401	0.6651	0.6583	0.6306	0.6592	0.0741	0.5823	0.8150	0.5195
attn	human_hepatocytes	human	ENST00000859892.1	CLIP1	protein_coding	annotated	311	4489	5929	9023	8787	0.6001	0.5990	0.5706	0.5531	0.5513	0.0202	0.6462	0.8906	0.5195
attn	human_hepatocytes	human	ENST00000301242.9	PPP1R14A	protein_coding	annotated	36	479	560	8896	8800	0.8133	0.7204	0.6900	0.8097	0.6806	0.0828	0.3956	0.8592	0.5195
attn	human_hepatocytes	human	ENST00000523908.5	CLINT1	protein_coding	annotated	174	2105	2346	20899	20656	0.9334	0.8801	0.7724	0.9333	0.7686	0.1135	0.4668	0.8869	0.5195
attn	human_hepatocytes	human	ENST00000233146.7	MSH2	protein_coding	annotated	37	2841	3115	5310	5275	0.7892	0.6688	0.6034	0.7890	0.5998	0.0469	0.6462	0.8440	0.5194
attn	human_hepatocytes	human	ENST00000456935.7	MAN2B1	protein_coding	annotated	42	3077	3185	6584	6574	0.5703	0.5546	0.5510	0.5687	0.5492	0.0190	0.5955	0.8947	0.5194
attn	human_hepatocytes	human	ENST00000323959.9	CSTF3	protein_coding	annotated	156	2309	2812	6052	5801	0.5708	0.5613	0.5727	0.5558	0.5557	0.0230	0.6192	0.8399	0.5193
attn	human_hepatocytes	human	ENST00000393261.8	FBXW9	protein_coding	annotated	51	1427	1727	1657	1649	0.6099	0.6080	0.5758	0.6032	0.5672	0.0296	0.6503	0.8914	0.5193
attn	human_hepatocytes	human	ENST00000296257.10	SENP2	protein_coding	annotated	120	1889	5596	3568	3306	0.6375	0.6426	0.6268	0.6419	0.6296	0.0614	0.6400	0.8361	0.5192
attn	human_hepatocytes	human	ENST00000608853.5	ATXN2	protein_coding	annotated	317	3778	4376	7122	6955	0.7795	0.6507	0.6414	0.7811	0.6373	0.0649	0.6347	0.8615	0.5192
attn	human_hepatocytes	human	ENST00000419255.6	SEMA3C	protein_coding	annotated	80	2389	2415	4194	4194	0.5683	0.5834	0.5513	0.5657	0.5483	0.0186	0.6571	0.8405	0.5191
attn	human_hepatocytes	human	ENST00000519273.6	ARFGAP1	protein_coding	Overlap_uORF	141	533	3176	9461	5575	0.5503	0.6082	0.6074	0.5967	0.6500	0.0705	0.5061	0.7857	0.5191
attn	human_hepatocytes	human	ENST00000874935.1	GID8	protein_coding	annotated	786	1472	2204	9545	9389	0.9062	0.8735	0.8202	0.9040	0.8025	0.1236	0.4505	0.8661	0.5191
attn	human_hepatocytes	human	ENST00000502773.6	PDGFC	protein_coding	annotated	897	1934	4570	4602	2745	0.5170	0.5243	0.5450	0.5210	0.5642	0.0280	0.6355	0.8222	0.5190
attn	human_hepatocytes	human	ENST00000453321.8	TMEM67	protein_coding	annotated	22	3009	4678	5027	5017	0.5955	0.6073	0.5708	0.5784	0.5502	0.0199	0.6578	0.8372	0.5190
attn	human_hepatocytes	human	ENST00000933566.1	TUBB6	protein_coding	annotated	126	1466	1911	17466	17419	0.5716	0.5651	0.5853	0.5550	0.5670	0.0297	0.4572	0.8657	0.5189
attn	human_hepatocytes	human	ENST00000216259.8	PMM1	protein_coding	annotated	36	824	1242	8328	8328	0.6316	0.6105	0.6035	0.6104	0.5776	0.0355	0.5088	0.8668	0.5189
attn	human_hepatocytes	human	ENST00000262215.8	ARFGEF1	protein_coding	annotated	495	6044	7320	8565	8440	0.5592	0.5687	0.5558	0.5514	0.5459	0.0174	0.6685	0.8541	0.5188
attn	human_hepatocytes	human	ENST00000687939.1	RAP1A	protein_coding	annotated	280	834	5101	9298	8441	0.7690	0.7150	0.6961	0.7855	0.6085	0.0516	0.4340	0.8371	0.5188
attn	human_hepatocytes	human	ENST00000296873.11	SEPTIN8	protein_coding	annotated	285	1574	4394	4596	4488	0.7177	0.6757	0.6148	0.6965	0.5752	0.0344	0.6051	0.8621	0.5187
attn	human_hepatocytes	human	ENST00000262415.8	DHX8	protein_coding	annotated	64	3726	5549	11707	11691	0.8471	0.7034	0.6887	0.8467	0.6772	0.0819	0.5963	0.8769	0.5187
attn	human_hepatocytes	human	ENST00000374338.5	LDLRAP1	protein_coding	annotated	94	1020	2914	1680	1652	0.5932	0.5842	0.6117	0.5631	0.5820	0.0381	0.6280	0.8898	0.5186
attn	human_hepatocytes	human	ENST00000281243.10	QDPR	protein_coding	annotated	37	771	1507	4101	4075	0.6742	0.6366	0.6640	0.6551	0.6360	0.0646	0.5415	0.8569	0.5186
attn	human_hepatocytes	human	ENST00000346249.9	TPD52L2	protein_coding	annotated	97	717	2310	9637	9573	0.7020	0.7126	0.7403	0.6903	0.7286	0.1009	0.3129	0.9049	0.5186
attn	human_hepatocytes	human	ENST00000858025.1	LRRC32	protein_coding	annotated	677	2851	4929	16985	16544	0.6326	0.6193	0.6397	0.6258	0.6297	0.0618	0.4626	0.8865	0.5186
attn	human_hepatocytes	human	ENST00000517764.1	PDP1	protein_coding	annotated	67	1857	2140	3707	3707	0.6438	0.6018	0.6531	0.6410	0.6466	0.0693	0.6282	0.7669	0.5185
attn	human_hepatocytes	human	ENST00000204549.9	PDCD7	protein_coding	annotated	28	1485	2823	1819	1814	0.6010	0.5801	0.6231	0.5897	0.6094	0.0522	0.6467	0.8776	0.5185
attn	human_hepatocytes	human	ENST00000349314.7	APOL3	protein_coding	annotated	39	1247	2655	3429	3425	0.5139	0.5941	0.6382	0.4835	0.6105	0.0528	0.6046	0.6841	0.5184
attn	human_hepatocytes	human	ENST00000910692.1	ANO10	protein_coding	annotated	251	2233	2815	8097	8090	0.8179	0.7201	0.6151	0.8136	0.5962	0.0457	0.6004	0.8513	0.5184
attn	human_hepatocytes	human	ENST00000310137.5	RBM14	protein_coding	annotated	92	2101	5367	3155	3150	0.6115	0.6413	0.6083	0.5955	0.5881	0.0415	0.6224	0.8692	0.5183
attn	human_hepatocytes	human	ENST00000262962.12	YJU2	protein_coding	annotated	68	1039	1431	2529	2529	0.6339	0.6333	0.6396	0.6252	0.6257	0.0601	0.5990	0.8992	0.5183
attn	human_hepatocytes	human	ENST00000477892.5	FAM162A	protein_coding	annotated	85	549	3052	43472	43191	0.8334	0.7864	0.7207	0.8157	0.6719	0.0800	0.3419	0.8678	0.5183
attn	human_hepatocytes	human	ENST00000227638.8	PANX1	protein_coding	annotated	473	1753	2852	4849	4359	0.5420	0.6415	0.5726	0.5939	0.6291	0.0617	0.6016	0.8293	0.5183
attn	human_hepatocytes	human	ENST00000644347.1	CASK	protein_coding	annotated	182	2875	8361	8791	8688	0.6312	0.5853	0.5890	0.6012	0.5497	0.0200	0.6314	0.8119	0.5182
attn	human_hepatocytes	human	ENST00000869446.1	PRPSAP2	protein_coding	annotated	185	1294	1883	3786	3522	0.6083	0.6408	0.5714	0.6250	0.5741	0.0341	0.6122	0.8260	0.5182
attn	human_hepatocytes	human	ENST00000685781.1	WHR1	protein_coding	annotated	50	814	1211	2702	2698	0.6821	0.6017	0.6279	0.6697	0.6090	0.0522	0.5754	0.8877	0.5182
attn	human_hepatocytes	human	ENST00000948275.1	MTG2	protein_coding	annotated	68	1405	1496	2895	2889	0.6138	0.6847	0.6676	0.6123	0.6653	0.0774	0.5929	0.8300	0.5182
attn	human_hepatocytes	human	ENST00000360534.8	DPP4	protein_coding	annotated	235	2535	3573	4287	4265	0.5937	0.6370	0.5845	0.5805	0.5673	0.0303	0.6614	0.8570	0.5182
attn	human_hepatocytes	human	ENST00000331134.11	NPLOC4	protein_coding	annotated	183	2009	4381	7884	7814	0.6613	0.6582	0.6049	0.6375	0.5688	0.0312	0.5996	0.8462	0.5181
attn	human_hepatocytes	human	ENST00000333610.4	TTC32	protein_coding	annotated	130	585	941	1209	1154	0.6818	0.6185	0.6387	0.6696	0.6226	0.0587	0.6471	0.7080	0.5181
attn	human_hepatocytes	human	ENST00000313244.14	TRIP10	protein_coding	annotated	83	1888	2207	15736	15702	0.7401	0.6905	0.6712	0.7395	0.6650	0.0773	0.4684	0.8511	0.5181
attn	human_hepatocytes	human	ENST00000313608.13	MRPS23	protein_coding	annotated	35	607	5609	10096	10075	0.5471	0.5808	0.6805	0.4802	0.6206	0.0578	0.4463	0.8600	0.5180
attn	human_hepatocytes	human	ENST00000389313.9	SMTNL2	protein_coding	annotated	78	1463	2295	4166	4047	0.5850	0.5645	0.5859	0.5618	0.5607	0.0266	0.6058	0.8352	0.5180
attn	human_hepatocytes	human	ENST00000006658.11	SPATA20	protein_coding	annotated	36	2444	2634	3878	3875	0.5508	0.5572	0.5523	0.5454	0.5466	0.0183	0.6745	0.8359	0.5180
